seed,round,agent_name,agent_role,agent_action,forecast_demand,demand_true,demand_obs,trend_component,season_component,shock_component,noise_component,market_avg_price,market_total_sales,inventory_start,reputation_start,rep_delivery_start,rep_pricing_start,rep_cooperation_start,price,quantity,available_supply,attractiveness,demand_share,allocated_demand,shortage_pre_transfer,surplus_pre_transfer,transfer_in,transfer_out,transfer_cost,transfer_revenue,coop_accept_rate,realized_sales,shortage_post_transfer,inventory_end,obsolescence_units,revenue,prod_cost,holding_cost,obsolescence_cost,sla_penalty,menu_cost,profit,cum_profit,service_rate,help_ratio,dump_flag,default_flag,rep_delivery_end,rep_pricing_end,rep_cooperation_end,reputation_end
7,0,Hyperscaler,hyperscaler,forecast=184;price=4.00;quantity=100,184,181,184,180.0,2.9552020666133956,0.0,-1.791162019133203,5.2,177.05079463843342,30.0,0.65,0.65,0.65,0.65,4.0,100,130.0,-1.9699999999999998,0.5840819993894985,105.71884188949922,0.0,24.281158110500783,0.0,0.0,0.0,0.0,0.0,105.71884188949922,0.0,18.210868582875587,6.070289527625196,422.87536755799687,450.0,1.8210868582875588,1.517572381906299,0.0,0.011999999999999993,-30.47529168219699,-30.47529168219699,1.0,0.0,1,0,0.7375,0.48750000000000004,0.48750000000000004,0.6125
7,0,PremiumCloud,premium,forecast=184;price=6.60;quantity=10,184,181,184,180.0,2.9552020666133956,0.0,-1.791162019133203,5.2,177.05079463843342,20.0,0.8,0.8,0.8,0.8,6.6,10,30.0,-3.3599999999999994,0.1454804019278132,26.33195274893419,0.0,3.6680472510658113,0.0,0.0,0.0,0.0,0.0,26.33195274893419,0.0,2.934437800852649,0.7336094502131623,173.79088814296563,35.0,0.23475502406821191,0.14672189004263245,0.0,0.023999999999999987,138.38541122885476,138.38541122885476,1.0,0.0,0,0,0.8500000000000001,0.8500000000000001,0.6000000000000001,0.8
7,0,SpotBroker,spot,forecast=184;price=5.00;quantity=30,184,181,184,180.0,2.9552020666133956,0.0,-1.791162019133203,5.2,177.05079463843342,15.0,0.55,0.55,0.55,0.55,5.0,30,45.0,-2.74,0.27043759868268835,48.94920536156659,3.949205361566591,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.949205361566591,0.0,0.0,225.0,115.2,0.0,0.0,5.133966970036568,0.0029999999999999892,104.66303302996343,104.66303302996343,0.91932033763581,0.0,0,0,0.6423300844089526,0.6625000000000001,0.55,0.6299150422044762
7,1,Hyperscaler,hyperscaler,forecast=184;price=4.00;quantity=110,184,197,195,180.6,18.94984674310608,0.0,-2.3886960620916744,5.133333333333333,197.0,18.210868582875577,0.6125,0.7375,0.48750000000000004,0.48750000000000004,4.0,110,128.21086858287558,-2.0149999999999997,0.5336986625387197,105.13863652012778,0.0,23.0722320627478,0.0,0.0,0.0,0.0,0.0,105.13863652012778,0.0,17.30417404706085,5.76805801568695,420.5545460805111,511.5,1.7304174047060852,1.4420145039217376,0.0,0.0,-94.11788582811673,-124.59317751031372,1.0,0.0,1,0,0.8031250000000001,0.36562500000000003,0.48750000000000004,0.6087500000000001
7,1,PremiumCloud,premium,forecast=184;price=6.60;quantity=30,184,197,195,180.6,18.94984674310608,0.0,-2.3886960620916744,5.133333333333333,197.0,2.934437800852649,0.8,0.8500000000000001,0.8500000000000001,0.6000000000000001,6.6,30,32.93443780085265,-3.3599999999999994,0.13904969362309774,27.392789643750255,0.0,5.541648157102394,0.0,0.0,0.0,0.0,0.0,27.392789643750255,0.0,4.433318525681915,1.1083296314204787,180.79241164875168,111.0,0.35466548205455317,0.22166592628409576,0.0,0.0,69.21608024041304,207.60149146926778,1.0,0.0,0,0,0.8875000000000001,0.8875000000000001,0.6000000000000001,0.83
7,1,SpotBroker,spot,forecast=184;price=4.80;quantity=70,184,197,195,180.6,18.94984674310608,0.0,-2.3886960620916744,5.133333333333333,197.0,0.0,0.6299150422044762,0.6423300844089526,0.6625000000000001,0.55,4.8,70,70.0,-2.504101949354628,0.32725164383818256,64.46857383612196,0.0,5.531426163878038,0.0,0.0,0.0,0.0,0.0,64.46857383612196,0.0,4.3145124078248696,1.2169137560531684,309.44915441338543,291.2,0.5177414889389843,0.26772102633169703,0.0,0.006000000000000005,17.45769189811476,122.12072492807819,1.0,0.0,0,0,0.7317475633067144,0.7468750000000001,0.55,0.6999362816533572
7,2,Hyperscaler,hyperscaler,forecast=198;price=4.00;quantity=120,198,198,197,181.2,24.134117409591216,0.0,-7.585040560200625,5.3999999999999995,198.0,17.304174047060854,0.6087500000000001,0.8031250000000001,0.36562500000000003,0.48750000000000004,4.0,120,137.30417404706085,-2.0195,0.584325358760313,115.69642103454197,0.0,21.607753012518884,0.0,0.0,0.0,0.0,0.0,115.69642103454197,0.0,16.205814759389163,5.401938253129721,462.7856841381679,576.0,1.6205814759389163,1.3504845632824303,0.0,0.0,-116.18538190105347,-240.7785594113672,1.0,0.0,1,0,0.8523437500000001,0.27421875,0.48750000000000004,0.6059375
7,2,PremiumCloud,premium,forecast=193;price=7.00;quantity=30,193,198,197,181.2,24.134117409591216,0.0,-7.585040560200625,5.3999999999999995,198.0,4.433318525681912,0.83,0.8875000000000001,0.8875000000000001,0.6000000000000001,7.0,30,34.43331852568191,-3.6039999999999996,0.11981608580849641,23.72358499008229,0.0,10.709733535599621,0.0,0.0,0.0,0.0,0.0,23.72358499008229,0.0,8.567786828479697,2.1419467071199243,166.06509493057604,111.0,0.6854229462783757,0.4283893414239849,0.0,0.008000000000000007,53.94328264287367,261.54477411214145,1.0,0.0,0,0,0.915625,0.915625,0.6000000000000001,0.8524999999999999
7,2,SpotBroker,spot,forecast=200;price=5.20;quantity=60,200,198,197,181.2,24.134117409591216,0.0,-7.585040560200625,5.3999999999999995,198.0,4.314512407824864,0.6999362816533572,0.7317475633067144,0.7468750000000001,0.55,5.2,60,64.31451240782486,-2.700076462015971,0.2958585554311906,58.57999397537574,0.0,5.734518432449121,0.0,0.0,0.0,0.0,0.0,58.57999397537574,0.0,4.4729243773103144,1.2615940551388067,304.61596867195385,244.8,0.5367509252772377,0.27755069213053746,0.0,0.01200000000000001,58.98966705454606,181.11039198262426,1.0,0.0,0,0,0.7988106724800358,0.81015625,0.55,0.7524522112400179
7,3,Hyperscaler,hyperscaler,forecast=198;price=4.00;quantity=120,198,202,204,181.8,15.816042990667249,0.0,4.370153414813965,5.466666666666666,202.0,16.20581475938917,0.6059375,0.8523437500000001,0.27421875,0.48750000000000004,4.0,120,136.20581475938917,-2.022875,0.594611865620332,120.11159685530706,0.0,16.094217904082115,0.0,0.0,0.0,0.0,0.0,120.11159685530706,0.0,12.070663428061586,4.023554476020529,480.4463874212282,576.0,1.2070663428061588,1.0058886190051322,0.0,0.0,-97.76656754058307,-338.5451269519503,1.0,0.0,1,0,0.8892578125,0.20566406250000002,0.48750000000000004,0.603828125
7,3,PremiumCloud,premium,forecast=195;price=7.00;quantity=30,195,202,204,181.8,15.816042990667249,0.0,4.370153414813965,5.466666666666666,202.0,8.567786828479697,0.8524999999999999,0.915625,0.915625,0.6000000000000001,7.0,30,38.5677868284797,-3.5769999999999995,0.1256856396460406,25.3884992085002,0.0,13.179287619979497,0.0,0.0,0.0,0.0,0.0,25.3884992085002,0.0,10.543430095983599,2.6358575239958997,177.7194944595014,111.0,0.8434744076786879,0.52717150479918,0.0,0.0,65.34884854702352,326.893622659165,1.0,0.0,0,0,0.93671875,0.93671875,0.6000000000000001,0.869375
7,3,SpotBroker,spot,forecast=200;price=5.40;quantity=60,200,202,204,181.8,15.816042990667249,0.0,4.370153414813965,5.466666666666666,202.0,4.472924377310321,0.7524522112400179,0.7988106724800358,0.81015625,0.55,5.4,60,64.47292437731032,-2.7770573465119783,0.2797024947336274,56.49990393619274,0.0,7.973020441117583,0.0,0.0,0.0,0.0,0.0,56.49990393619274,0.0,6.218955944071715,1.7540644970458683,305.0994812554408,244.8,0.7462747132886058,0.385894189350091,0.0,0.006000000000000005,59.16131235280211,240.27170433542636,1.0,0.0,0,0,0.8491080043600269,0.8576171875,0.55,0.7918391584300134
7,4,Hyperscaler,hyperscaler,forecast=205;price=4.00;quantity=120,205,193,194,182.4,1.267042531464278,0.0,9.22472258889395,5.466666666666666,193.0,12.070663428061579,0.603828125,0.8892578125,0.20566406250000002,0.48750000000000004,4.0,120,132.07066342806158,-2.0254062499999996,0.5845708712744783,112.8221781559743,0.0,19.24848527208728,0.0,0.0,0.0,0.0,0.0,112.8221781559743,0.0,14.43636395406546,4.81212131802182,451.2887126238972,576.0,1.443636395406546,1.203030329505455,0.0,0.0,-127.3579541010148,-465.9030810529651,1.0,0.0,1,0,0.916943359375,0.15424804687500002,0.48750000000000004,0.60224609375
7,4,PremiumCloud,premium,forecast=202;price=7.00;quantity=20,202,193,194,182.4,1.267042531464278,0.0,9.22472258889395,5.466666666666666,193.0,10.543430095983599,0.869375,0.93671875,0.93671875,0.6000000000000001,7.0,20,30.5434300959836,-3.556749999999999,0.12641046546339837,24.397219834435887,0.0,6.146210261547711,0.0,0.0,0.0,0.0,0.0,24.397219834435887,0.0,4.91696820923817,1.2292420523095424,170.78053884105123,72.0,0.3933574567390536,0.2458484104619085,0.0,0.0,98.14133297385027,425.0349556330152,1.0,0.0,0,0,0.9525390625000001,0.9525390625000001,0.6000000000000001,0.88203125
7,4,SpotBroker,spot,forecast=207;price=5.40;quantity=60,207,193,194,182.4,1.267042531464278,0.0,9.22472258889395,5.466666666666666,193.0,6.218955944071709,0.7918391584300134,0.8491080043600269,0.8576171875,0.55,5.4,60,66.21895594407171,-2.7297930098839838,0.28901866326212333,55.780602009589806,0.0,10.438353934481903,0.0,0.0,0.0,0.0,0.0,55.780602009589806,0.0,8.141916068895885,2.2964378655860185,301.21525085178496,244.8,0.9770299282675061,0.5052163304289241,0.0,0.0,54.93300459308852,295.2047089285149,1.0,0.0,0,0,0.8868310032700202,0.8932128906250001,0.55,0.8213793688225101
7,5,Hyperscaler,hyperscaler,forecast=198;price=4.00;quantity=120,198,182,183,183.0,-7.797644698516018,0.0,6.914512607298582,5.466666666666666,182.0,14.436363954065456,0.60224609375,0.916943359375,0.15424804687500002,0.48750000000000004,4.0,120,134.43636395406546,-2.0273046874999996,0.5769685151380949,105.00826975513327,0.0,29.428094198932186,0.0,0.0,0.0,0.0,0.0,105.00826975513327,0.0,22.07107064919914,7.3570235497330465,420.0330790205331,576.0,2.207107064919914,1.8392558874332616,0.0,0.0,-160.0132839318201,-625.9163649847852,1.0,0.0,1,0,0.9377075195312501,0.11568603515625,0.48750000000000004,0.6010595703125001
7,5,PremiumCloud,premium,forecast=197;price=7.00;quantity=30,197,182,183,183.0,-7.797644698516018,0.0,6.914512607298582,5.466666666666666,182.0,4.916968209238171,0.88203125,0.9525390625000001,0.9525390625000001,0.6000000000000001,7.0,30,34.91696820923817,-3.5415624999999995,0.12691656296653114,23.098814459908667,0.0,11.818153749329504,0.0,0.0,0.0,0.0,0.0,23.098814459908667,0.0,9.454522999463604,2.363630749865901,161.69170121936065,111.0,0.7563618399570884,0.47272614997318024,0.0,0.0,49.46261322943039,474.49756886244563,1.0,0.0,0,0,0.9644042968750001,0.9644042968750001,0.6000000000000001,0.8915234375
7,5,SpotBroker,spot,forecast=200;price=5.40;quantity=60,200,182,183,183.0,-7.797644698516018,0.0,6.914512607298582,5.466666666666666,182.0,8.141916068895881,0.8213793688225101,0.8868310032700202,0.8932128906250001,0.55,5.4,60,68.14191606889588,-2.6943447574129875,0.29611492189537403,53.89291578495807,0.0,14.24900028393781,0.0,0.0,0.0,0.0,0.0,53.89291578495807,0.0,11.114220221471493,3.1347800624663185,291.0217452387736,244.8,1.3337064265765792,0.6896516137425901,0.0,0.0,44.1983871984544,339.4030961269693,1.0,0.0,0,0,0.9151232524525151,0.9199096679687501,0.55,0.8435345266168826
7,6,Hyperscaler,hyperscaler,forecast=187;price=4.00;quantity=100,187,171,175,183.6,-4.073969091654618,0.0,-8.55090700389924,5.466666666666666,171.0,22.071070649199143,0.6010595703125001,0.9377075195312501,0.11568603515625,0.48750000000000004,4.0,100,122.07107064919914,-2.0287285156249997,0.5712286565398678,97.68010026831739,0.0,24.390970380881754,0.0,0.0,0.0,0.0,0.0,97.68010026831739,0.0,18.293227785661315,6.0977425952204385,390.72040107326956,450.0,1.8293227785661317,1.5244356488051096,0.0,0.0,-62.63335735410168,-688.5497223388869,1.0,0.0,1,0,0.9532806396484376,0.08676452636718751,0.48750000000000004,0.600169677734375
7,6,PremiumCloud,premium,forecast=188;price=7.00;quantity=20,188,171,175,183.6,-4.073969091654618,0.0,-8.55090700389924,5.466666666666666,171.0,9.454522999463606,0.8915234375,0.9644042968750001,0.9644042968750001,0.6000000000000001,7.0,20,29.454522999463606,-3.5301718749999997,0.12727450612507513,21.763940547387847,0.0,7.690582452075759,0.0,0.0,0.0,0.0,0.0,21.763940547387847,0.0,6.152465961660607,1.5381164904151519,152.34758383171493,72.0,0.4921972769328486,0.3076232980830304,0.0,0.0,79.54776325669906,554.0453321191446,1.0,0.0,0,0,0.97330322265625,0.97330322265625,0.6000000000000001,0.8986425781249999
7,6,SpotBroker,spot,forecast=188;price=5.40;quantity=60,188,171,175,183.6,-4.073969091654618,0.0,-8.55090700389924,5.466666666666666,171.0,11.114220221471498,0.8435345266168826,0.9151232524525151,0.9199096679687501,0.55,5.4,60,71.1142202214715,-2.6677585680597407,0.30149683733505717,51.55595918429478,0.0,19.55826103717672,0.0,0.0,0.0,0.0,0.0,51.55595918429478,0.0,15.255443608997842,4.302817428178878,278.4021795951918,244.8,1.830653233079741,0.9466198341993532,0.0,0.0,30.82490652791269,370.22800265488195,1.0,0.0,0,0,0.9363424393393863,0.9399322509765625,0.55,0.8601508949626618
7,7,Hyperscaler,hyperscaler,forecast=177;price=4.00;quantity=100,177,194,196,184.2,9.809933289465183,0.0,-0.3032142304916152,5.533333333333334,194.0,18.293227785661315,0.600169677734375,0.9532806396484376,0.08676452636718751,0.48750000000000004,4.0,100,118.29322778566132,-2.0297963867187496,0.5904748722628013,114.55212521898345,0.0,3.741102566677867,0.0,0.0,0.0,0.0,0.0,114.55212521898345,0.0,2.8058269250084003,0.9352756416694668,458.2085008759338,450.0,0.28058269250084006,0.2338189104173667,0.0,0.0,7.6940992730155875,-680.8556230658713,1.0,0.0,1,0,0.9649604797363281,0.06507339477539063,0.48750000000000004,0.5995022583007813
7,7,PremiumCloud,premium,forecast=178;price=7.00;quantity=30,178,194,196,184.2,9.809933289465183,0.0,-0.3032142304916152,5.533333333333334,194.0,6.15246596166061,0.8986425781249999,0.97330322265625,0.97330322265625,0.6000000000000001,7.0,30,36.15246596166061,-3.5216289062499992,0.1328332472992893,25.769649976062126,0.0,10.382815985598484,0.0,0.0,0.0,0.0,0.0,25.769649976062126,0.0,8.306252788478787,2.0765631971196967,180.3875498324349,111.0,0.6645002230783029,0.41531263942393937,0.0,0.0,68.30773696993265,622.3530690890773,1.0,0.0,0,0,0.9799774169921875,0.9799774169921875,0.6000000000000001,0.90398193359375
7,7,SpotBroker,spot,forecast=178;price=5.60;quantity=50,178,194,196,184.2,9.809933289465183,0.0,-0.3032142304916152,5.533333333333334,194.0,15.255443608997837,0.8601508949626618,0.9363424393393863,0.9399322509765625,0.55,5.6,50,65.25544360899784,-2.787818926044805,0.2766918804379095,53.67822480495444,0.0,11.577218804043397,0.0,0.0,0.0,0.0,0.0,53.67822480495444,0.0,9.03023066715385,2.5469881368895475,300.5980589077448,200.0,1.0836276800584619,0.5603373901157005,0.0,0.0059999999999999784,98.94809383757065,469.1760964924526,1.0,0.0,0,0,0.9522568295045397,0.9549491882324219,0.55,0.8726131712219963
7,8,Hyperscaler,hyperscaler,forecast=189;price=4.00;quantity=120,189,196,187,184.8,23.265094512552736,0.0,-11.975998266660184,5.533333333333334,196.0,2.805826925008404,0.5995022583007813,0.9649604797363281,0.06507339477539063,0.48750000000000004,4.0,120,122.8058269250084,-2.0305972900390623,0.5873297690814766,115.11663473996941,0.0,7.689192185038991,0.0,0.0,0.0,0.0,0.0,115.11663473996941,0.0,5.766894138779243,1.9222980462597477,460.46653895987765,576.0,0.5766894138779243,0.4805745115649369,0.0,0.0,-116.59072496556522,-797.4463480314365,1.0,0.0,1,0,0.9737203598022461,0.04880504608154297,0.48750000000000004,0.599001693725586
7,8,PremiumCloud,premium,forecast=189;price=7.00;quantity=20,189,196,187,184.8,23.265094512552736,0.0,-11.975998266660184,5.533333333333334,196.0,8.306252788478787,0.90398193359375,0.9799774169921875,0.9799774169921875,0.6000000000000001,7.0,20,28.306252788478787,-3.5152216796874995,0.13308154486517207,26.083982793573725,0.0,2.222269994905062,0.0,0.0,0.0,0.0,0.0,26.083982793573725,0.0,1.7778159959240498,0.44445399898101245,182.58787955501606,72.0,0.14222527967392398,0.0888907997962025,0.0,0.0,110.35676347554593,732.7098325646232,1.0,0.0,0,0,0.9849830627441407,0.9849830627441407,0.6000000000000001,0.9079864501953125
7,8,SpotBroker,spot,forecast=191;price=5.60;quantity=60,191,196,187,184.8,23.265094512552736,0.0,-11.975998266660184,5.533333333333334,196.0,9.030230667153845,0.8726131712219963,0.9522568295045397,0.9549491882324219,0.55,5.6,60,69.03023066715384,-2.7728641945336037,0.27958868605335135,54.79938246645686,0.0,14.230848200696983,0.0,0.0,0.0,0.0,0.0,54.79938246645686,0.0,11.100061596543647,3.1307866041533363,306.8765418121584,244.8,1.3320073915852375,0.688773052913734,0.0,0.0,60.055761367659414,529.231857860112,1.0,0.0,0,0,0.9641926221284047,0.9662118911743165,0.55,0.8819598784164974
7,9,Hyperscaler,hyperscaler,forecast=187;price=4.00;quantity=120,187,200,198,185.4,25.721284691251743,0.0,-11.616506633645592,5.466666666666666,199.99999999999997,5.766894138779236,0.599001693725586,0.9737203598022461,0.04880504608154297,0.48750000000000004,4.0,120,125.76689413877924,-2.0311979675292964,0.561200767974669,112.2401535949338,0.0,13.526740543845435,0.0,0.0,0.0,0.0,0.0,112.2401535949338,0.0,10.145055407884076,3.3816851359613587,448.9606143797352,576.0,1.0145055407884076,0.8454212839903397,0.0,0.0,-128.89931244504353,-926.34566047648,1.0,0.0,1,0,0.9802902698516847,0.03660378456115723,0.48750000000000004,0.5986262702941896
7,9,PremiumCloud,premium,forecast=187;price=7.00;quantity=30,187,200,198,185.4,25.721284691251743,0.0,-11.616506633645592,5.466666666666666,199.99999999999997,1.7778159959240512,0.9079864501953125,0.9849830627441407,0.9849830627441407,0.6000000000000001,7.0,30,31.77781599592405,-3.5104162597656243,0.1278503480982811,25.570069619656223,0.0,6.207746376267828,0.0,0.0,0.0,0.0,0.0,25.570069619656223,0.0,4.966197101014263,1.2415492752535657,178.99048733759355,111.0,0.39729576808114103,0.24830985505071315,0.0,0.0,67.3448817144617,800.0547142790849,1.0,0.0,0,0,0.9887372970581055,0.9887372970581055,0.6000000000000001,0.9109898376464843
7,9,SpotBroker,spot,forecast=188;price=5.40;quantity=60,188,200,198,185.4,25.721284691251743,0.0,-11.616506633645592,5.466666666666666,199.99999999999997,11.10006159654364,0.8819598784164974,0.9641926221284047,0.9662118911743165,0.55,5.4,60,71.10006159654364,-2.621648145900203,0.3109488839270498,62.189776785409954,0.0,8.910284811133685,0.0,0.0,0.0,0.0,0.0,62.189776785409954,0.0,6.950022152684275,1.9602626584494107,335.82479464121377,244.8,0.834002658322113,0.43125778485887034,0.0,0.0059999999999999784,89.75353419803278,618.9853920581447,1.0,0.0,0,0,0.9731444665963036,0.9746589183807374,0.55,0.8889699088123729
